period,group,a,avg_a,sequence,n,binary,session,treatment,is_probabilistic,delta,id,mpcr,c,round,prev_avg_a,payoff,study,"[0,0.25)","[0.25,0.5)","[0.5,0.75)","[0.75,1]","[0,0.20)","[0.20,0.40)","[0.40,0.60)","[0.60,0.80)","[0.80,1]",prev_super_game_payoff,prev_super_game_init,prev_inter_diff_len,g,l,delta_rd,spe,rd,spge
3.0,3.0,0.0,0.0,6,4,0.0,1,2.0,1,0.8,64,0.3,1.2,25,0.05,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,4.672,0.2,8.881784197001252e-16,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
4.0,3.0,0.0,0.01,6,4,0.0,1,2.0,1,0.8,64,0.3,1.2,26,0.0,1.012,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,4.672,0.2,8.881784197001252e-16,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
1.0,4.0,0.0,0.05,7,4,0.0,1,2.0,1,0.8,64,0.3,1.2,27,0.0,1.06,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,4.056,0.08,1.0000000000000009,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
2.0,4.0,0.0,0.0,7,4,0.0,1,2.0,1,0.8,64,0.3,1.2,28,0.05,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,4.056,0.08,1.0000000000000009,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
3.0,4.0,0.0,0.02,7,4,0.0,1,2.0,1,0.8,64,0.3,1.2,29,0.0,1.024,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,4.056,0.08,1.0000000000000009,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
4.0,4.0,0.0,0.0,7,4,0.0,1,2.0,1,0.8,64,0.3,1.2,30,0.02,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,4.056,0.08,1.0000000000000009,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
5.0,4.0,0.0,0.0,7,4,0.0,1,2.0,1,0.8,64,0.3,1.2,31,0.0,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,4.056,0.08,1.0000000000000009,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
6.0,4.0,0.0,0.01,7,4,0.0,1,2.0,1,0.8,64,0.3,1.2,32,0.0,1.012,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,4.056,0.08,1.0000000000000009,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
7.0,4.0,0.0,0.0,7,4,0.0,1,2.0,1,0.8,64,0.3,1.2,33,0.01,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,4.056,0.08,1.0000000000000009,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
8.0,4.0,0.0,0.04,7,4,0.0,1,2.0,1,0.8,64,0.3,1.2,34,0.0,1.048,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,4.056,0.08,1.0000000000000009,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
1.0,2.0,0.0,0.27,8,4,0.0,1,2.0,1,0.8,64,0.3,1.2,35,0.0,1.324,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,8.144,0.0,-2.999999999999999,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
2.0,2.0,0.0,0.14,8,4,0.0,1,2.0,1,0.8,64,0.3,1.2,36,0.27,1.168,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,8.144,0.0,-2.999999999999999,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
3.0,2.0,0.0,0.13,8,4,0.0,1,2.0,1,0.8,64,0.3,1.2,37,0.14,1.156,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,8.144,0.0,-2.999999999999999,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
4.0,2.0,0.0,0.1,8,4,0.0,1,2.0,1,0.8,64,0.3,1.2,38,0.13,1.12,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,8.144,0.0,-2.999999999999999,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
5.0,2.0,0.0,0.06,8,4,0.0,1,2.0,1,0.8,64,0.3,1.2,39,0.1,1.072,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,8.144,0.0,-2.999999999999999,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
6.0,2.0,0.0,0.01,8,4,0.0,1,2.0,1,0.8,64,0.3,1.2,40,0.06,1.012,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,8.144,0.0,-2.999999999999999,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
7.0,2.0,0.0,0.0,8,4,0.0,1,2.0,1,0.8,64,0.3,1.2,41,0.01,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,8.144,0.0,-2.999999999999999,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
8.0,2.0,0.0,0.27,8,4,0.0,1,2.0,1,0.8,64,0.3,1.2,42,0.0,1.324,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,8.144,0.0,-2.999999999999999,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
9.0,2.0,0.0,0.12,8,4,0.0,1,2.0,1,0.8,64,0.3,1.2,43,0.27,1.144,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,8.144,0.0,-2.999999999999999,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
10.0,2.0,0.0,0.09,8,4,0.0,1,2.0,1,0.8,64,0.3,1.2,44,0.12,1.108,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,8.144,0.0,-2.999999999999999,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
11.0,2.0,0.0,0.02,8,4,0.0,1,2.0,1,0.8,64,0.3,1.2,45,0.09,1.024,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,8.144,0.0,-2.999999999999999,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
12.0,2.0,0.0,0.02,8,4,0.0,1,2.0,1,0.8,64,0.3,1.2,46,0.02,1.024,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,8.144,0.0,-2.999999999999999,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
13.0,2.0,0.0,0.02,8,4,0.0,1,2.0,1,0.8,64,0.3,1.2,47,0.02,1.024,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,8.144,0.0,-2.999999999999999,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
1.0,2.0,0.2,0.05,9,4,0.0,1,2.0,1,0.8,64,0.3,1.2,48,0.0,0.8600000000000001,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,14.500000000000004,0.0,-7.999999999999999,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
2.0,2.0,0.0,0.0,9,4,0.0,1,2.0,1,0.8,64,0.3,1.2,49,0.05,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,14.500000000000004,0.0,-7.999999999999999,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
3.0,2.0,0.0,0.01,9,4,0.0,1,2.0,1,0.8,64,0.3,1.2,50,0.0,1.012,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,14.500000000000004,0.0,-7.999999999999999,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
4.0,2.0,0.0,0.01,9,4,0.0,1,2.0,1,0.8,64,0.3,1.2,51,0.01,1.012,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,14.500000000000004,0.0,-7.999999999999999,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
5.0,2.0,0.0,0.0,9,4,0.0,1,2.0,1,0.8,64,0.3,1.2,52,0.01,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,14.500000000000004,0.0,-7.999999999999999,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
6.0,2.0,0.0,0.0,9,4,0.0,1,2.0,1,0.8,64,0.3,1.2,53,0.0,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,14.500000000000004,0.0,-7.999999999999999,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
1.0,3.0,0.0,0.0,10,4,0.0,1,2.0,1,0.8,64,0.3,1.2,54,0.0,1.0,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,5.884,0.2,-0.9999999999999991,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
